uq_run_id,panel,dataset,subset,model,seed,method,rul_label,sensor_set,source_run_id,calibration_windows,calibration_engines,conformal_rank,qhat,endpoint_coverage,endpoint_mean_interval_width,engine_balanced_coverage,engine_balanced_mean_interval_width,pooled_window_coverage,pooled_window_mean_interval_width,test_engines,test_windows,base_endpoint_coverage,base_endpoint_mean_interval_width,base_engine_balanced_coverage,base_engine_balanced_mean_interval_width,base_pooled_window_coverage,base_pooled_window_mean_interval_width,base_test_engines,base_test_windows
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,11,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__cnn_1d__linear_uncapped__all_21__seed11,2629,15,2367,65.16905212402344,0.98,130.33810424804688,0.9001417231029848,130.33810424804688,0.8628874068262063,130.33810424804688,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,11,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__cnn_1d__linear_uncapped__common_14__seed11,2629,15,2367,66.36135864257812,0.98,132.72271728515625,0.9056765136376843,132.72271728515625,0.8697528442526481,132.72271728515625,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,11,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__cnn_1d__piecewise_125__all_21__seed11,2629,15,2367,40.090972900390625,0.93,80.18194580078125,0.9562227377085115,80.18194580078125,0.9441938014907807,80.18194580078125,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,11,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__cnn_1d__piecewise_125__common_14__seed11,2629,15,2367,39.823448181152344,0.92,79.64689636230469,0.9557538807985153,79.64689636230469,0.9448803452334249,79.64689636230469,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,23,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__cnn_1d__linear_uncapped__all_21__seed23,2629,15,2367,65.04252624511719,0.96,130.08505249023438,0.9069048949808188,130.08505249023438,0.8713220870929776,130.08505249023438,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,23,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__cnn_1d__linear_uncapped__common_14__seed23,2629,15,2367,65.88028717041016,0.98,131.7605743408203,0.9006995670932396,131.7605743408203,0.8637701059238917,131.7605743408203,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,23,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__cnn_1d__piecewise_125__all_21__seed23,2629,15,2367,40.801849365234375,0.92,81.60369873046875,0.9545914262324942,81.60369873046875,0.9421341702628482,81.60369873046875,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,23,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__cnn_1d__piecewise_125__common_14__seed23,2629,15,2367,41.183563232421875,0.92,82.36712646484375,0.9493249099346661,82.36712646484375,0.9371322087092978,82.36712646484375,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,37,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__cnn_1d__linear_uncapped__all_21__seed37,2629,15,2367,65.10568237304688,0.98,130.21136474609375,0.9005911627554785,130.21136474609375,0.8643585719890153,130.21136474609375,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,37,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__cnn_1d__linear_uncapped__common_14__seed37,2629,15,2367,64.19279479980469,0.98,128.38558959960938,0.8957570587013421,128.38558959960938,0.8597489211455472,128.38558959960938,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,37,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__cnn_1d__piecewise_125__all_21__seed37,2629,15,2367,39.64228820800781,0.92,79.28457641601562,0.9551722158875637,79.28457641601562,0.9422322479403688,79.28457641601562,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,37,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__cnn_1d__piecewise_125__common_14__seed37,2629,15,2367,39.76618957519531,0.92,79.53237915039062,0.9512062872224587,79.53237915039062,0.9400745390349157,79.53237915039062,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,53,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__cnn_1d__linear_uncapped__all_21__seed53,2629,15,2367,65.54884338378906,0.97,131.09768676757812,0.904474483148652,131.09768676757812,0.8685759121224009,131.09768676757812,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,53,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__cnn_1d__linear_uncapped__common_14__seed53,2629,15,2367,64.98004913330078,0.98,129.96009826660156,0.9011356089410563,129.96009826660156,0.8655355041192625,129.96009826660156,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,53,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__cnn_1d__piecewise_125__all_21__seed53,2629,15,2367,40.03191375732422,0.92,80.06382751464844,0.949724298232288,80.06382751464844,0.9384072185170655,80.06382751464844,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,53,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__cnn_1d__piecewise_125__common_14__seed53,2629,15,2367,40.09690856933594,0.93,80.19381713867188,0.9529100731303902,80.19381713867188,0.9418399372302864,80.19381713867188,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,71,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__cnn_1d__linear_uncapped__all_21__seed71,2629,15,2367,66.78858947753906,0.97,133.57717895507812,0.9067448161155773,133.57717895507812,0.8703413103177716,133.57717895507812,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__linear_uncapped__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,71,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__cnn_1d__linear_uncapped__common_14__seed71,2629,15,2367,65.03515625,0.97,130.0703125,0.9038126768491679,130.0703125,0.8691643781875246,130.0703125,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,71,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__cnn_1d__piecewise_125__all_21__seed71,2629,15,2367,39.36991882324219,0.91,78.73983764648438,0.9497065604336689,78.73983764648438,0.9374264417418595,78.73983764648438,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__cnn_1d__piecewise_125__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,cnn_1d,71,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__cnn_1d__piecewise_125__common_14__seed71,2629,15,2367,39.22771453857422,0.92,78.45542907714844,0.9520345708255827,78.45542907714844,0.9404668497449981,78.45542907714844,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,11,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lightgbm__linear_uncapped__all_21__seed11,2629,15,2367,53.0809103585494,0.95,106.16182071709885,0.868461830796527,106.16182071709885,0.8357198901530012,106.16182071709882,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,11,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lightgbm__linear_uncapped__common_14__seed11,2629,15,2367,51.668886706820956,0.95,103.33777341364188,0.8628930847291929,103.33777341364188,0.8301294625343272,103.33777341364191,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,11,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lightgbm__piecewise_125__all_21__seed11,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,11,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lightgbm__piecewise_125__common_14__seed11,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,23,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lightgbm__linear_uncapped__all_21__seed23,2629,15,2367,53.0809103585494,0.95,106.16182071709885,0.868461830796527,106.16182071709885,0.8357198901530012,106.16182071709882,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,23,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lightgbm__linear_uncapped__common_14__seed23,2629,15,2367,51.668886706820956,0.95,103.33777341364188,0.8628930847291929,103.33777341364188,0.8301294625343272,103.33777341364191,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,23,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lightgbm__piecewise_125__all_21__seed23,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,23,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lightgbm__piecewise_125__common_14__seed23,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,37,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lightgbm__linear_uncapped__all_21__seed37,2629,15,2367,53.0809103585494,0.95,106.16182071709885,0.868461830796527,106.16182071709885,0.8357198901530012,106.16182071709882,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,37,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lightgbm__linear_uncapped__common_14__seed37,2629,15,2367,51.668886706820956,0.95,103.33777341364188,0.8628930847291929,103.33777341364188,0.8301294625343272,103.33777341364191,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,37,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lightgbm__piecewise_125__all_21__seed37,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,37,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lightgbm__piecewise_125__common_14__seed37,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,53,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lightgbm__linear_uncapped__all_21__seed53,2629,15,2367,53.0809103585494,0.95,106.16182071709885,0.868461830796527,106.16182071709885,0.8357198901530012,106.16182071709882,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,53,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lightgbm__linear_uncapped__common_14__seed53,2629,15,2367,51.668886706820956,0.95,103.33777341364188,0.8628930847291929,103.33777341364188,0.8301294625343272,103.33777341364191,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,53,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lightgbm__piecewise_125__all_21__seed53,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,53,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lightgbm__piecewise_125__common_14__seed53,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,71,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lightgbm__linear_uncapped__all_21__seed71,2629,15,2367,53.0809103585494,0.95,106.16182071709885,0.868461830796527,106.16182071709885,0.8357198901530012,106.16182071709882,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__linear_uncapped__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,71,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lightgbm__linear_uncapped__common_14__seed71,2629,15,2367,51.668886706820956,0.95,103.33777341364188,0.8628930847291929,103.33777341364188,0.8301294625343272,103.33777341364191,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,71,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lightgbm__piecewise_125__all_21__seed71,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lightgbm__piecewise_125__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lightgbm,71,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lightgbm__piecewise_125__common_14__seed71,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,11,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lstm__linear_uncapped__all_21__seed11,2629,15,2367,67.08140563964844,1.0,134.16281127929688,0.8600350931601227,134.16281127929688,0.8127697136131816,134.16281127929688,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,11,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lstm__linear_uncapped__common_14__seed11,2629,15,2367,88.64969635009766,1.0,177.2993927001953,0.890363089772291,177.2993927001953,0.8469988230678698,177.2993927001953,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,11,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lstm__piecewise_125__all_21__seed11,2629,15,2367,29.798995971679688,0.92,59.597991943359375,0.8510240671383135,59.597991943359375,0.8371910553158102,59.597991943359375,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,11,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lstm__piecewise_125__common_14__seed11,2629,15,2367,42.90141296386719,0.91,85.80282592773438,0.9152497757295691,85.80282592773438,0.9061396626127893,85.80282592773438,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,23,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lstm__linear_uncapped__all_21__seed23,2629,15,2367,80.0922622680664,1.0,160.1845245361328,0.8598659467768773,160.1845245361328,0.8124754805806198,160.1845245361328,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,23,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lstm__linear_uncapped__common_14__seed23,2629,15,2367,70.88572692871094,1.0,141.77145385742188,0.8587031285590535,141.77145385742188,0.8115927814829345,141.77145385742188,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,23,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lstm__piecewise_125__all_21__seed23,2629,15,2367,39.90898895263672,0.96,79.81797790527344,0.9479213333664755,79.81797790527344,0.9302667712828561,79.81797790527344,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,23,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lstm__piecewise_125__common_14__seed23,2629,15,2367,37.334083557128906,0.97,74.66816711425781,0.9220809361305866,74.66816711425781,0.9046684974499803,74.66816711425781,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,37,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lstm__linear_uncapped__all_21__seed37,2629,15,2367,80.23149871826172,1.0,160.46299743652344,0.8789880300385599,160.46299743652344,0.8311102393095332,160.46299743652344,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,37,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lstm__linear_uncapped__common_14__seed37,2629,15,2367,88.70840454101562,1.0,177.41680908203125,0.890363089772291,177.41680908203125,0.8469988230678698,177.41680908203125,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__all_21__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,37,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lstm__piecewise_125__all_21__seed37,2629,15,2367,36.58252716064453,0.95,73.16505432128906,0.943827238132588,73.16505432128906,0.9259513534719498,73.16505432128906,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__common_14__seed37__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,37,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lstm__piecewise_125__common_14__seed37,2629,15,2367,62.804290771484375,0.89,125.60858154296875,0.9950370237505776,125.60858154296875,0.992448018830914,125.60858154296875,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,53,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lstm__linear_uncapped__all_21__seed53,2629,15,2367,88.70594024658203,1.0,177.41188049316406,0.890363089772291,177.41188049316406,0.8469988230678698,177.41188049316406,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,53,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lstm__linear_uncapped__common_14__seed53,2629,15,2367,65.92147064208984,1.0,131.8429412841797,0.8599557361009247,131.8429412841797,0.8127697136131816,131.8429412841797,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__all_21__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,53,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lstm__piecewise_125__all_21__seed53,2629,15,2367,62.81022644042969,0.89,125.62045288085938,0.9950370237505776,125.62045288085938,0.992448018830914,125.62045288085938,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__common_14__seed53__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,53,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lstm__piecewise_125__common_14__seed53,2629,15,2367,28.83039093017578,0.92,57.66078186035156,0.9182169799397569,57.66078186035156,0.903785798352295,57.66078186035156,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,71,residual_split_cp,linear_uncapped,all_21,kill_v1__fd001__lstm__linear_uncapped__all_21__seed71,2629,15,2367,70.20089721679688,1.0,140.40179443359375,0.8597692555510166,140.40179443359375,0.8124754805806198,140.40179443359375,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__linear_uncapped__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,71,residual_split_cp,linear_uncapped,common_14,kill_v1__fd001__lstm__linear_uncapped__common_14__seed71,2629,15,2367,88.59870910644531,1.0,177.19741821289062,0.890363089772291,177.19741821289062,0.8469988230678698,177.19741821289062,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__all_21__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,71,residual_split_cp,piecewise_125,all_21,kill_v1__fd001__lstm__piecewise_125__all_21__seed71,2629,15,2367,30.771438598632812,0.94,61.542877197265625,0.9236344049238775,61.542877197265625,0.9080031384856807,61.542877197265625,100,10196,,,,,,,,
uq_ref_v1__kill__fd001__lstm__piecewise_125__common_14__seed71__residual_split_cp,kill_protocol_sensitivity,FD001,FD001,lstm,71,residual_split_cp,piecewise_125,common_14,kill_v1__fd001__lstm__piecewise_125__common_14__seed71,2629,15,2367,62.75703430175781,0.89,125.51406860351562,0.9950370237505776,125.51406860351562,0.992448018830914,125.51406860351562,100,10196,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,11,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__cnn_1d__linear_uncapped__all_21__seed11,7662,37,6897,88.28419494628906,0.9153225806451613,176.56838989257812,0.882675340584556,176.56838989257812,0.8161445500410653,176.56838989257812,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,11,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__cnn_1d__linear_uncapped__common_14__seed11,7662,37,6897,86.52904510498047,0.9395161290322581,173.05809020996094,0.8578990880814185,173.05809020996094,0.7904200398920568,173.05809020996094,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__all_21__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,11,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__cnn_1d__piecewise_125__all_21__seed11,7662,37,6897,35.66792297363281,0.8387096774193549,71.33584594726562,0.9068278921172389,71.33584594726562,0.9116801595682271,71.33584594726562,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__common_14__seed11__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,11,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__cnn_1d__piecewise_125__common_14__seed11,7662,37,6897,39.844871520996094,0.8548387096774194,79.68974304199219,0.9248987562184658,79.68974304199219,0.927900973835504,79.68974304199219,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,23,residual_split_cp,linear_uncapped,all_21,kill_v1__fd004__cnn_1d__linear_uncapped__all_21__seed23,7662,37,6897,87.53060913085938,0.9112903225806451,175.06121826171875,0.8642078745292743,175.06121826171875,0.8033262935586061,175.06121826171875,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__linear_uncapped__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,23,residual_split_cp,linear_uncapped,common_14,kill_v1__fd004__cnn_1d__linear_uncapped__common_14__seed23,7662,37,6897,86.92799377441406,0.9193548387096774,173.85598754882812,0.8557879723619107,173.85598754882812,0.7943799131761117,173.85598754882812,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__all_21__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,23,residual_split_cp,piecewise_125,all_21,kill_v1__fd004__cnn_1d__piecewise_125__all_21__seed23,7662,37,6897,37.024627685546875,0.8709677419354839,74.04925537109375,0.9154496873915011,74.04925537109375,0.9196292385310336,74.04925537109375,248,34092,,,,,,,,
uq_ref_v1__kill__fd004__cnn_1d__piecewise_125__common_14__seed23__residual_split_cp,kill_protocol_sensitivity,FD004,FD004,cnn_1d,23,residual_split_cp,piecewise_125,common_14,kill_v1__fd004__cnn_1d__piecewise_125__common_14__seed23,7662,37,6897,42.55864715576172,0.8669354838709677,85.11729431152344,0.9293132062756742,85.11729431152344,0.9330928076968203,85.11729431152344,248,34092,,,,,,,,
